작성월	지역코드	지역명	상권코드	상권명	총건물수	1층생활시설수	2층생활시설수	문화집회시설수	종교시설수	판매시설수	의료시설수	아동노인복지시설수	수련시설수	운동시설수	숙박시설수	여가및오락시설수	총가스사용량	상업용가스사용량	총전기사용량
202303	11110	종로구	9148	서대문역_1	32.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12159	4690	91.794
202307	11110	종로구	9148	서대문역_1	32.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7630	2824	111.876
202308	11110	종로구	9148	서대문역_1	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11253	11253	34.518
202309	11110	종로구	9148	서대문역_1	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10296	10296	33.836
202310	11110	종로구	9148	서대문역_1	32.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3299	3299	72.356
202311	11110	종로구	9148	서대문역_1	32.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3826	3826	92.308
202401	11110	종로구	9148	서대문역_1	32.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4470	4470	128.223
202402	11110	종로구	9148	서대문역_1	32.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4365	4365	112.68
202404	11110	종로구	9148	서대문역_1	32.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4016	4016	73.641
202405	11110	종로구	9148	서대문역_1	32.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3211	3211	70.991
202406	11110	종로구	9148	서대문역_1	32.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3063	3063	88.82
202409	11110	종로구	9148	서대문역_1	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1916	1916	13.696
202410	11110	종로구	9148	서대문역_1	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2435	2435	11.256
202207	11110	종로구	9173	안국역	98.0	22.0	44.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	503994	212632	1929.821
202208	11110	종로구	9173	안국역	98.0	22.0	44.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	500265	205569	1946.524
202210	11110	종로구	9173	안국역	98.0	21.0	46.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	583447	267739	1259.494
202210	11110	종로구	9173	안국역	98.0	21.0	46.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	583447	267739	1259.494
202211	11110	종로구	9173	안국역	98.0	21.0	47.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1052892	297900	1278.861
202301	11110	종로구	9173	안국역	98.0	21.0	47.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1775902	339371	1415.205
202303	11110	종로구	9173	안국역	99.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	562465	282396	1355.716
202303	11110	종로구	9173	안국역	99.0	21.0	48.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	675731	324790	1252.206
202303	11110	종로구	9173	안국역	98.0	21.0	47.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1216877	338872	1329.059
202306	11110	종로구	9173	안국역	99.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	528611	271961	1609.598
202307	11110	종로구	9173	안국역	99.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	495472	224738	1966.812
202308	11110	종로구	9173	안국역	134.0	8.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	342153	69772	591.689
202309	11110	종로구	9173	안국역	134.0	8.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	258760	71288	559.467
202310	11110	종로구	9173	안국역	99.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	561639	295600	1350.097
202401	11110	종로구	9173	안국역	99.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2392975	354418	1627.887
202402	11110	종로구	9173	안국역	98.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1636781	349544	1414.362
202403	11110	종로구	9173	안국역	98.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1375081	348734	1348.858
202404	11110	종로구	9173	안국역	98.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	722713	339640	1381.242
202405	11110	종로구	9173	안국역	98.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	583809	323307	1439.612
202406	11110	종로구	9173	안국역	98.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	500907	265892	1659.722
202407	11110	종로구	9173	안국역	98.0	21.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	558575	258063	2106.628
202410	11110	종로구	9173	안국역	125.0	7.0	50.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	228602	106458	426.847
202207	11110	종로구	9174	인사동	453.0	122.0	202.0	17.0	2.0	0.0	1.0	0.0	0.0	0.0	14.0	3.0	3888301	2135927	4952.001
202208	11110	종로구	9174	인사동	453.0	122.0	203.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	4132165	2191594	5158.347
202210	11110	종로구	9174	인사동	454.0	122.0	204.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	1978216	1520267	3396.953
202210	11110	종로구	9174	인사동	454.0	122.0	204.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	1978216	1520267	3396.953
202211	11110	종로구	9174	인사동	453.0	122.0	205.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	2699499	1848377	3505.186
202212	11110	종로구	9174	인사동	453.0	122.0	205.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	6939406	3441503	4913.187
202301	11110	종로구	9174	인사동	451.0	122.0	203.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	7019959	3501432	5617.924
202301	11110	종로구	9174	인사동	451.0	122.0	202.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	5533449	3155895	4946.271
202303	11110	종로구	9174	인사동	451.0	122.0	202.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	2751488	1999774	3549.895
202303	11110	종로구	9174	인사동	451.0	122.0	202.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	2099118	1638884	3433.379
202306	11110	종로구	9174	인사동	451.0	122.0	202.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	3339329	2157048	4221.289
202307	11110	종로구	9174	인사동	451.0	122.0	202.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	4143397	2403907	5001.47
202308	11110	종로구	9174	인사동	335.0	101.0	165.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	14.0	2.0	3941940	1710710	6787.502
202309	11110	종로구	9174	인사동	336.0	102.0	165.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	14.0	2.0	2765741	1447855	5806.722
202310	11110	종로구	9174	인사동	450.0	121.0	203.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	4.0	2198187	1835668	3404.668
202311	11110	종로구	9174	인사동	450.0	121.0	203.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	4.0	3599572	2176922	3891.687
202312	11110	종로구	9174	인사동	450.0	121.0	203.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	4.0	5864004	3116965	4834.328
202402	11110	종로구	9174	인사동	446.0	121.0	202.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	5419633	2960022	4807.006
202403	11110	종로구	9174	인사동	446.0	121.0	202.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	4176267	2356064	4140.667
202404	11110	종로구	9174	인사동	444.0	119.0	201.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	2596688	1963217	3528.307
202407	11110	종로구	9174	인사동	442.0	119.0	200.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	4356317	2469772	5169.292
202409	11110	종로구	9174	인사동	291.0	92.0	141.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	2938878	1569033	5868.319
202410	11110	종로구	9174	인사동	291.0	92.0	141.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	1775274	1237707	4215.978
202207	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372514	0	2788.622
202208	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	363520	0	2788.604
202210	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	321063	0	1653.667
202211	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	607567	0	1523.786
202212	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2316336	0	1798.798
202301	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2332702	0	1709.453
202303	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	811007	0	1602.841
202303	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	347642	0	2058.656
202303	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	345404	0	1523.863
202306	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	353587	0	2416.041
202307	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	370496	0	2814.973
202308	11110	종로구	9175	종각역	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177024	6407	2073.032
202309	11110	종로구	9175	종각역	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121282	5445	1694.848
202310	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	303446	0	1724.121
202401	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2040131	0	1827.863
202402	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1291615	0	1582.103
202403	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1038358	0	1656.189
202404	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	522285	0	1639.932
202405	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	440973	0	2046.251
202406	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406038	0	2414.849
202407	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	527055	0	3040.378
202408	11110	종로구	9175	종각역	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	335614	0	3192.885
202410	11110	종로구	9175	종각역	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131081	8309	1160.519
202207	11110	종로구	9176	종각역 젊음의거리	169.0	30.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1577679	617847	3412.561
202210	11110	종로구	9176	종각역 젊음의거리	170.0	30.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1061121	752150	2288.31
202210	11110	종로구	9176	종각역 젊음의거리	170.0	30.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1061121	752150	2288.31
202211	11110	종로구	9176	종각역 젊음의거리	170.0	30.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1200548	891621	2273.967
202301	11110	종로구	9176	종각역 젊음의거리	170.0	30.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1763584	1097823	3212.831
202301	11110	종로구	9176	종각역 젊음의거리	170.0	30.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	2165569	1242476	3481.325
202303	11110	종로구	9176	종각역 젊음의거리	170.0	30.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1445581	1045859	2378.45
202303	11110	종로구	9176	종각역 젊음의거리	170.0	30.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1073677	846485	2238.072
202303	11110	종로구	9176	종각역 젊음의거리	170.0	30.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1030638	723971	2397.601
202306	11110	종로구	9176	종각역 젊음의거리	170.0	31.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1412876	740013	2927.204
202308	11110	종로구	9176	종각역 젊음의거리	47.0	14.0	20.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	3332069	246474	3086.847
202310	11110	종로구	9176	종각역 젊음의거리	170.0	32.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1163826	803352	2313.441
202311	11110	종로구	9176	종각역 젊음의거리	170.0	32.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1551374	1088216	2593.027
202401	11110	종로구	9176	종각역 젊음의거리	170.0	32.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	2043463	1321461	3594.961
202402	11110	종로구	9176	종각역 젊음의거리	170.0	32.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1780320	1268629	3081.232
202403	11110	종로구	9176	종각역 젊음의거리	170.0	32.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1425526	1041242	2656.625
202404	11110	종로구	9176	종각역 젊음의거리	170.0	32.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1256306	975626	2387.443
202405	11110	종로구	9176	종각역 젊음의거리	170.0	32.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1379675	924226	2471.903
202407	11110	종로구	9176	종각역 젊음의거리	170.0	32.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1833799	911561	3695.547
202408	11110	종로구	9176	종각역 젊음의거리	170.0	31.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1802885	844903	4294.415
202410	11110	종로구	9176	종각역 젊음의거리	46.0	13.0	20.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1101732	148131	2770.672
202207	11110	종로구	9177	종로3가역_1	224.0	84.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	4.0	408146	271005	2276.734
202208	11110	종로구	9177	종로3가역_1	224.0	84.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	4.0	526841	357037	2407.954
202210	11110	종로구	9177	종로3가역_1	224.0	84.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	4.0	595202	537141	1524.899
202210	11110	종로구	9177	종로3가역_1	224.0	84.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	4.0	595202	537141	1524.899
202212	11110	종로구	9177	종로3가역_1	224.0	84.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	4.0	1652961	1257355	1974.723
202301	11110	종로구	9177	종로3가역_1	221.0	84.0	73.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	4.0	1781305	1381037	2416.45
202301	11110	종로구	9177	종로3가역_1	224.0	84.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	4.0	1315791	1007094	2220.971
202303	11110	종로구	9177	종로3가역_1	226.0	85.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	433510	325733	1462.903
202303	11110	종로구	9177	종로3가역_1	226.0	85.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	543281	482405	1477.297
202303	11110	종로구	9177	종로3가역_1	225.0	85.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	4.0	837266	661839	1680.162
202306	11110	종로구	9177	종로3가역_1	226.0	85.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	367338	267428	1821.411
202307	11110	종로구	9177	종로3가역_1	226.0	85.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	402412	260699	2211.117
202308	11110	종로구	9177	종로3가역_1	243.0	92.0	70.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0	2.0	404641	266393	1117.192
202310	11110	종로구	9177	종로3가역_1	227.0	86.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	503437	452673	1506.039
202311	11110	종로구	9177	종로3가역_1	225.0	86.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	919362	754703	1524.209
202312	11110	종로구	9177	종로3가역_1	225.0	86.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	1246664	926273	1928.253
202401	11110	종로구	9177	종로3가역_1	225.0	86.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	1556556	1119779	2273.176
202402	11110	종로구	9177	종로3가역_1	225.0	86.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	1296541	980377	2133.068
202403	11110	종로구	9177	종로3가역_1	225.0	86.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	1137660	882738	1747.769
202404	11110	종로구	9177	종로3가역_1	225.0	86.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	687207	587534	1542.824
202405	11110	종로구	9177	종로3가역_1	225.0	86.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	519402	447290	1446.259
202406	11110	종로구	9177	종로3가역_1	225.0	86.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	497163	397796	1779.142
202407	11110	종로구	9177	종로3가역_1	225.0	86.0	75.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	560791	416718	2194.949
202408	11110	종로구	9177	종로3가역_1	225.0	86.0	76.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	486749	341946	2654.364
202409	11110	종로구	9177	종로3가역_1	190.0	68.0	65.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	2.0	399172	271956	964.374
202410	11110	종로구	9177	종로3가역_1	190.0	68.0	65.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	2.0	323286	272810	686.797
202207	11110	종로구	9178	종로3가역_2	580.0	126.0	250.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1226929	1127135	3150.651
202208	11110	종로구	9178	종로3가역_2	580.0	126.0	251.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1294870	1185339	3604.038
202210	11110	종로구	9178	종로3가역_2	580.0	126.0	251.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1537796	1454194	2528.288
202210	11110	종로구	9178	종로3가역_2	580.0	126.0	251.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1537796	1454194	2528.288
202211	11110	종로구	9178	종로3가역_2	581.0	126.0	252.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1836720	1733586	2274.371
202301	11110	종로구	9178	종로3가역_2	580.0	125.0	254.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	41.0	3.0	2361756	2161708	3504.125
202301	11110	종로구	9178	종로3가역_2	580.0	125.0	253.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	2889899	2655590	3792.637
202303	11110	종로구	9178	종로3가역_2	582.0	125.0	256.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	41.0	3.0	1638160	1540188	2397.061
202303	11110	종로구	9178	종로3가역_2	582.0	125.0	256.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	41.0	3.0	1536385	1443511	2227.752
202303	11110	종로구	9178	종로3가역_2	582.0	125.0	256.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	41.0	3.0	2010458	1890775	2666.551
202306	11110	종로구	9178	종로3가역_2	582.0	126.0	256.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	41.0	3.0	1286704	1220894	2699.433
202307	11110	종로구	9178	종로3가역_2	582.0	126.0	258.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	41.0	3.0	1179778	1121880	3253.667
202308	11110	종로구	9178	종로3가역_2	331.0	150.0	95.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	4.0	253187	242130	1822.123
202309	11110	종로구	9178	종로3가역_2	331.0	150.0	95.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	4.0	196298	185584	1732.03
202311	11110	종로구	9178	종로3가역_2	581.0	124.0	259.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	41.0	3.0	1723872	1641298	2390.457
202312	11110	종로구	9178	종로3가역_2	581.0	125.0	259.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	41.0	3.0	2424742	2269498	3010.231
202401	11110	종로구	9178	종로3가역_2	581.0	124.0	259.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	2683092	2497206	3605.212
202402	11110	종로구	9178	종로3가역_2	581.0	123.0	260.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	2391136	2220348	3577.713
202403	11110	종로구	9178	종로3가역_2	581.0	123.0	260.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	2176580	2021470	2862.293
202404	11110	종로구	9178	종로3가역_2	581.0	123.0	261.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1764878	1668537	2605.653
202405	11110	종로구	9178	종로3가역_2	581.0	123.0	261.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1477631	1400708	2382.716
202406	11110	종로구	9178	종로3가역_2	581.0	123.0	261.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1314134	1251841	2759.988
202407	11110	종로구	9178	종로3가역_2	581.0	123.0	261.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1320411	1260606	3384.29
202408	11110	종로구	9178	종로3가역_2	581.0	123.0	261.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	42.0	3.0	1133886	1086879	4064.042
202409	11110	종로구	9178	종로3가역_2	255.0	118.0	76.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	214330	171873	1749.604
202410	11110	종로구	9178	종로3가역_2	255.0	118.0	76.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	255710	191801	1256.223
202207	11110	종로구	9179	종로3가역_3	241.0	106.0	77.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	32629	24896	1387.039
202208	11110	종로구	9179	종로3가역_3	241.0	106.0	77.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	31551	23785	1423.39
202210	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	46948	35528	1005.541
202210	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	46948	35528	1005.541
202211	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	77707	46652	959.56
202212	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	157818	84139	1306.712
202301	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	162942	87171	1864.051
202301	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	117852	59478	1724.843
202303	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	76562	42942	1251.135
202303	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	32063	30531	884.212
202306	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	31069	28872	1066.448
202307	11110	종로구	9179	종로3가역_3	241.0	106.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	30238	27025	1294.479
202308	11110	종로구	9179	종로3가역_3	127.0	61.0	28.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	142	142	510.471
202309	11110	종로구	9179	종로3가역_3	127.0	61.0	28.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	188	188	467.37
202311	11110	종로구	9179	종로3가역_3	239.0	104.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	68524	48025	968.891
202312	11110	종로구	9179	종로3가역_3	239.0	104.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	105955	63036	1357.233
202401	11110	종로구	9179	종로3가역_3	239.0	104.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	121768	66748	1624.288
202402	11110	종로구	9179	종로3가역_3	240.0	104.0	79.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	90369	57288	1679.167
202404	11110	종로구	9179	종로3가역_3	239.0	104.0	79.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	50945	37989	1069.81
202406	11110	종로구	9179	종로3가역_3	238.0	104.0	78.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33077	28739	1043.328
